"PROGRAMA_ORIGEN";"PROGRAMA_USADO"
"AGRUPCOBROS";"CLIENTES"
"AGRUPCOBROS";"CUENTAS"
"AGRUPCOBROS";"CLIENTES"
"AGRUPDOC";"CUENTAS"
"AGRUPDOC";"CUENTAS"
"AGRUPDOC";"CUENTAS"
"AGRUPDOC";"CUENTAS"
"AGRUPDOC";"DIVISAS"
"AGRUPDOC";"DIVISAS"
"AGRUPDOC";"CARASIEN"
"AGRUPDOC";"TIPTRANS"
"AGRUPDOC";"CLIENTES"
"AGRUPDOC";"CLIENTES"
"AGRUPDOC";"DOMPCLIE"
"AGRUPDOC";"DOMPCLIE"
"AGRUPDOC";"CONCEPTES"
"AGRUPDOC";"CONCEPTES"
"AGRUPDOC";"AGENTES"
"AGRUPDOC";"CARASIEN"
"AGRUPDOC";"CENCOSTE"
"AGRUPDOC";"CENCOSTE"
"AGRUPDOC";"TIPTRANS"
"AGRUPDOC";"CARASIEN"
"AGRUPDOC";"TIPTRANS"
"AGRUPDOC";"MGRUPCEN"
"AGRUPDOC";"BANCOS"
"AGRUPDOC";"AGENTES"
"AGRUPDOC";"ESTAPROV"
"AGRUPDOC";"BANCOSUC"
"AGRUPDOC";"FORMASCP"
"A_GRUSIT";"A_MSITST"
"A_GRUSIT";"TIPIMENT"
"A_GTBAR";"A_GTMOV"
"A_GTBAR";"F_MATRIC"
"A_GTBAR";"CO_CONHA"
"A_GTBAR";"CO_CONHA"
"A_GTBAR";"C_MALTPD"
"A_GTBAR";"C_MALTPD"
"A_GTBAR";"C_MORCMP"
"A_GTBAR";"USUARIOS2"
"A_GTBAR";"LOTES"
"A_GTBAR";"A_GTPCIRC"
"A_GTBAR";"A_MALMAC"
"A_GTPCIRC";"A_MALMAC"
"A_GTPCIRC";"A_MALMAC"
"A_GTPCIRC";"A_SOCKET"
"A_GTPCIRC";"A_SOCKET"
"A_GTPCIRC";"A_GTMOV"
"A_GTPCIRC";"A_GTPCIRC"
"A_GTPCIRC";"U_MPROG"
"A_GTPCIRC";"U_MPLANT"
"A_GTPCIRC";"A_SOCKET"
"A_GTPES";"C_MALTPD"
"A_GTPES";"C_MALTPD"
"A_GTPES";"CO_CONHA"
"A_GTPES";"CO_CONHA"
"A_GTPES";"F_MATRIC"
"A_GTPES";"LOTES"
"A_GTPES";"C_MTORIZ"
"A_GTPES";"USUARIOS2"
"A_GTPES";"C_MORCMP"
"A_GTPES";"A_GTMOV"
"A_GTPES";"A_GTPCIRC"
"A_GTPES";"A_MALMAC"
"A_GTPROC";"C_MALTPD"
"A_GTPROC";"C_MALTPD"
"A_GTPROC";"CO_CONHA"
"A_GTPROC";"CO_CONHA"
"A_GTPROC";"F_MATRIC"
"A_GTPROC";"A_GTPCIRC"
"A_GTPROC";"A_MALMAC"
"A_GTPROC";"LOTES"
"A_GTPROC";"USUARIOS2"
"A_GTPROC";"C_MORCMP"
"A_GTPROC";"A_GTMOV"
"A_GTVIAJES";"CO_CONHA"
"A_GTVIAJES";"CO_CONHA"
"A_HIPAEX";"A_MORCME"
"A_HIPAEX";"A_MORCME"
"A_HIPAEX";"A_MZONAL"
"A_HIPAEX";"PRC_PLMAOB"
"A_HIPAEX";"A_MALMAC"
"A_HIPAEX";"USUARIOS2"
"A_HIPAEX";"USUARIOS2"
"A_HIPAEX";"A_MARTIC"
"A_HIPAEX";"CLIENTES"
"A_HIPAEX";"USUARIOS2"
"A_IDENT_APLIC";"U_MPROG"
"A_IGARAN";"CLIENTES"
"A_IGARAN";"A_MORCME"
"A_IGARAN";"A_MARTIC"
"A_IMPTRA";"CARASIEN"
"A_IMPTRA";"A_MALMAC"
"A_IMPTRA";"A_MALMAC"
"A_IMPTRA";"A_MALMAC"
"A_IMPTRA";"A_MALMAC"
"A_INTASC";"A_MALMAC"
"A_INTASC";"A_MZONAL"
"A_INTASC";"A_MSITST"
"A_INTASC";"A_MSCODB"
"A_INTINV";"A_MZONAL"
"A_INTINV";"A_MARTIC"
"A_INTINV";"A_MSITST"
"A_INTINV";"A_MALMAC"
"A_INTINV";"A_MPRESE"
"A_INTINV";"A_MPRESE"
"A_INTINV";"A_MPUSER"
"A_INTINVXLS";"A_MZONAL"
"A_INTINVXLS";"A_MALMAC"
"A_INVALZO";"A_MCOESA"
"A_INVALZO";"A_MCOESA"
"A_INVALZO";"A_MPRESE"
"A_INVALZO";"A_MARTIC"
"A_INVALZO";"A_MARTIC"
"A_INVALZO";"CARASIEN"
"A_INVALZO";"A_MARTIC"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"A_MSITST"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"A_MARTIC"
"A_INVALZO";"A_MARTIC"
"A_INVALZO";"A_MALMAC"
"A_INVALZO";"A_MALMAC"
"A_INVALZO";"A_MALMAC"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"A_MZONAL"
"A_INVALZO";"CLAV_ART"
"A_INVALZO";"A_MZONAL"
"A_INVENT";"A_MALMAC"
"A_INVENT";"A_MCOESA"
"A_INVENT";"A_MCOESA"
"A_INVENT";"A_MCODMO"
"A_INVENT";"A_MARTIC"
"A_INVENT";"A_MARTIC"
"A_INVENT";"A_MARTIC"
"A_INVENT";"A_MARTIC"
"A_INVENT";"A_MARTIC"
"A_INVENT";"CARASIEN"
"A_INVENT";"A_MPRESE"
"A_INVENT";"A_MSITST"
"A_INVENT";"A_MSITST"
"A_INVENT";"A_MSITST"
"A_INVENT";"A_MZONAL"
"A_INVENT";"A_MZONAL"
"A_INVENT";"A_MZONAL"
"ALAR_CLI";"CLIENTES"
"ALAR_CLI";"A_MORCME"
"ALAR_CLI";"ALAR_VTA"
"ALAR_CLI";"DOMENVIO"
"ALBARAN";"PEDIDOS"
"ALBARAN";"P_MORDFA"
"ALBARAN";"CLI_CONT"
"ALBARAN";"CLI_CONT"
"ALBARAN";"F_MATRIC"
"ALBARAN";"CLIENTES"
"ALBARAN";"CLIENTES"
"ALBARAN";"F_CARNET_PROF"
"ALBARAN";"C_EXPIMP"
"ALBARAN";"A_MALMAC"
"ALBARAN";"M_SEGUCAM"
"ALBARAN";"A_MCOESA"
"ALBARAN";"TICARABO"
"ALBARAN";"AGENTES"
"ALBARAN";"AGENTES"
"ALBARAN";"DOMPCLIE"
"ALBARAN";"DOMENVIO"
"ALBARAN";"DOMENVIO"
"ALBARAN";"ESCADTOS"
"ALBARAN";"PROVEED"
"ALBARAN";"A_MZONAL"
"ALBARAN";"A_MPRESE"
"ALBARAN";"A_MPRESE"
"ALBARAN";"A_MSEGME"
"ALBARAN";"ZONAS"
"ALBARAN";"T_ENVALB"
"ALBARAN";"CARASIEN"
"ALBARAN";"DIVISAS"
"ALBARAN";"TIPIMENT"
"ALBARAN";"C_MTORIZ"
"ALBARAN";"A_MARTIC"
"ALBARAN";"A_MARTIC"
"ALBARAN";"A_MARTIC"
"ALBARAN";"BANCOSUC"
"ALBARAN";"P_MPLANP"
"ALBARAN";"FORMASCP"
"ALBARAN";"FORMAPA"
"ALBARAN";"FORMAPA"
"ALBARAN";"BANCOSUC"
"ALBARAN";"A_MORCME"
"ALBARAN";"TIPOSFAC"
"ALBARAN";"F_MTIPED"
"ALBARAN";"P_MORDFA"
"ALBARAN";"C_PUTOP"
"ALBARAN";"C_PUTOP"
"ALBARAN";"ESTAPROV"
"ALBARAN";"ESTAPROV"
"ALBARAN";"ESTAPROV"
"ALBARAN";"ESTAPROV"
"ALBARAN";"ESTAPROV"
"ALBARAN";"ESTAPROV"
"ALBDEPRO";"C_MORCMP"
"ALBDEPRO";"FORMASCP"
"ALBDEPRO";"C_MORCMP"
"ALBDEPRO";"DIVISAS"
"ALBDEPRO";"PROVEED"
"ALBDEPRO";"A_MCODMO"
"ALBDEPRO";"CARASIEN"
"ALBDEPRO";"PROVEED"
"ALBDEPRO";"PROVEED"
"ALBDEPRO";"A_MALMAC"
"ALBENT";"P_MORDFA"
"ALBENT";"P_MPLANP"
"ALBENT";"LOTES"
"ALBENT";"LOTES"
"ALBENT";"A_MALMAC"
"ALBENT";"A_MALMAC"
"ALBENT";"MAREAS"
"ALBENT";"MAREAS"
"ALBENT";"A_MTIPMO"
"ALBENT";"P_MORDFA"
"ALBENT";"A_MCODMO"
"A_LENALM";"C_MORCMP"
"A_LENALM";"A_MTIPMO"
"A_LENALM";"A_MCODMO"
"A_LENALM";"A_MCODMO"
"A_LENALM";"A_MORCME"
"A_LENALM";"A_MARTIC"
"A_LENALM";"PROVEED"
"A_LENALM";"PROVEED"
"A_LENALM";"C_MORCMP"
"A_LENALM";"A_MALMAC"
"A_LENTSA";"A_MCOESA"
"A_LENTSA";"A_MALMAC"
"A_LENTSA";"A_MARTIC"
"A_LENTSA";"A_MCOESA"
"A_LENTSA";"A_MARTIC"
"A_LENTSA";"A_MALMAC"
"A_LEXISF";"A_GRUSIT"
"A_LEXISF";"A_MCOESA"
"A_LEXISF";"A_MALMAC"
"A_LEXISF";"A_MALMAC"
"A_LEXISF";"A_MARTIC"
"A_LEXISF";"A_MCOESA"
"A_LEXISF";"TIPO_SER"
"A_LEXISF";"A_MZONAL"
"A_LEXISF";"A_MZONAL"
"A_LEXISF";"A_MARTIC"
"A_LEXISF";"A_GRUSIT"
"A_LHISMO";"A_MALMAC"
"A_LHISMO";"A_MZONAL"
"A_LHISMO";"A_MARTIC"
"A_LHISMO";"A_MARTIC"
"A_LHISMO";"A_MCOESA"
"A_LHISMO";"A_MCOESA"
"A_LHISMO";"PROVEED"
"A_LHISMO";"PROVEED"
"A_LHISMO";"A_MSITST"
"A_LHISMO";"A_MSITST"
"A_LHISMO";"A_MCODMO"
"A_LHISMO";"A_MCODMO"
"A_LHISMO";"A_MTIPMO"
"A_LHISMO";"A_MTIPMO"
"A_LHISMO";"A_MZONAL"
"A_LHISMO";"A_MALMAC"
"A_LIEVDI";"A_MZONAL"
"A_LIEVDI";"CARASIEN"
"A_LIEVDI";"A_MSEGME"
"A_LIEVDI";"A_MALMAC"
"A_LINVFE";"A_MARTIC"
"A_LINVFE";"A_MCOESA"
"A_LINVFE";"A_MCOESA"
"A_LINVFE";"A_MCOESA"
"A_LINVFE";"A_GRUSIT"
"A_LINVFE";"A_GRUSIT"
"A_LINVFE";"A_MZONAL"
"A_LINVFE";"A_MARTIC"
"A_LINVFE";"A_MARTIC"
"A_LINVFE";"TIPOPERI"
"A_LINVFE";"A_MTIPAL"
"A_LINVFE";"A_MZONAL"
"A_LINVFE";"A_MARTIC"
"A_LINVFE";"A_MALMAC"
"A_LINVFE";"A_MALMAC"
"A_LINVFE";"CLAV_ART"
"A_LINVFE";"A_MALMAC"
"A_LINVFEDEP";"A_MALMAC"
"A_LINVFEDEP";"A_MALMAC"
"A_LINVFEDEP";"A_MARTIC"
"A_LINVFEDEP";"A_MARTIC"
"A_LINVFEDEP";"A_MCOESA"
"A_LINVFEDEP";"A_MCOESA"
"A_LINVFEDEP";"A_MZONAL"
"A_LINVFEDEP";"A_GRUSIT"
"A_LINVFEDEP";"A_GRUSIT"
"A_LINVFEDEP";"A_MZONAL"
"A_LINVRE";"A_MALMAC"
"A_LINVRE";"A_MARTIC"
"A_LINVRE";"A_MALMAC"
"A_LINVRE";"A_MCOESA"
"A_LINVRE";"A_MARTIC"
"A_LINVRE";"A_MCOESA"
"A_LIOTRD";"A_MALMAC"
"A_LIOTRD";"A_MALMAC"
"A_LIOTRD";"P_MTRABA"
"A_LIOTRD";"P_MTRABA"
"A_LIOTRD";"P_MTRABA"
"A_LIOTRD";"P_MTRABA"
"A_LIOTRD";"P_MPLANP"
"A_LIOTRD";"CLIENTES"
"A_LIOTRD";"CLIENTES"
"A_LIOTRD";"P_MPLANP"
"A_LIOTRD";"A_MARTIC"
"A_LIOTRD";"A_MARTIC"
"A_LIOTRD";"A_MARTIC"
"A_LIOTRD";"A_MARTIC"
"A_LIOTRD";"USUARIOS2"
"A_LIOTRD";"USUARIOS2"
"A_LIOTRD";"PROVEED"
"A_LIOTRD";"PROVEED"
"A_LIOTRD";"VHCESTOT"
"A_LIOTRD";"VHCESTOT"
"A_LIOTRD";"VHCTOCTE"
"A_LIOTRD";"VHCTOCTE"
"A_LISTOT";"P_MTRABA"
"A_LISTOT";"VHMARTIC"
"A_LISTOT";"VHMTGURG"
"A_LISTOT";"VHCESTOT"
"A_LISTOT";"P_MTRABA"
"A_LISTOT";"P_MPLANP"
"A_LISTOT";"VHCESTOT"
"A_LISTOT";"VHCTOCTE"
"A_LISTOT";"USUARIOS2"
"A_LISTOT";"USUARIOS2"
"A_LISTOT";"VHCTOCTE"
"A_LISTOT";"A_MALMAC"
"A_LISTOT";"A_MALMAC"
"A_LISTOT";"VHMARTIC"
"A_LISTOT";"P_MPLANP"
"A_LLOPRO";"A_MALMAC"
"A_LLOPRO";"A_MZONAL"
"A_LLOPRO";"A_MZONAL"
"A_LLOPRO";"A_MARTIC"
"A_LLOPRO";"A_GRUSIT"
"A_LLOPRO";"A_MARTIC"
"A_LLOPRO";"A_GRUSIT"
"A_LMOPRO";"A_MALMAC"
"A_LMOPRO";"A_MCOESA"
"A_LMOPRO";"A_MCOESA"
"A_LMOPRO";"A_MARTIC"
"A_LMOPRO";"A_MCODMO"
"A_LMOPRO";"P_MPLANP"
"A_LMOPRO";"P_MPLANP"
"A_LMOPRO";"A_MCODMO"
"A_LMOPRO";"A_MARTIC"
"A_LREMOF";"A_MALMAC"
"A_LREMOF";"A_MALMAC"
"A_LREMOF";"A_MARTIC"
"A_LREMOF";"A_MARTIC"
"A_LREMOF";"A_MCOESA"
"A_LREMOF";"A_MCOESA"
"A_LREMOF";"A_MCOESA"
"A_LREMOF";"A_MCOESA"
"ALRT_ALERTAS";"ALRT_ALERTAS"
"ALRT_ALERTAS";"U_MPRMEN"
"ALRT_ALERTAS";"USUARIOS2"
"ALRT_ALERTAS";"USUARIOS2"
"ALRT_ALERTAS";"USUARIOS2"
"ALRT_ALERTAS";"ALRT_ALERTAS"
"ALRT_ALERTAS";"U_GENINF"
"A_LSAALM";"CLIENTES"
"A_LSAALM";"A_MCODMO"
"A_LSAALM";"A_MORCME"
"A_LSAALM";"A_MORCME"
"A_LSAALM";"A_MTIPMO"
"A_LSAALM";"CLIENTES"
"A_LSAALM";"A_MALMAC"
"A_LSAALM";"A_MCODMO"
"A_LSALTR";"A_MALMAC"
"A_LSALTR";"A_MALMAC"
"A_LSALTR";"P_MTRABA"
"A_LSALTR";"P_MTRABA"
"A_LSALTR";"A_MCODMO"
"A_LSALTR";"A_MCODMO"
"A_LSALTR";"A_MARTIC"
"A_LSALTR";"A_MARTIC"
"ALS_ARF";"A_MCOESA"
"ALS_ARF";"A_MALMAC"
"ALS_ARF";"A_MALMAC"
"ALS_ARF";"CLIENTES"
"ALS_ARF";"A_MARTIC"
"ALS_CLI";"A_MALMAC"
"ALS_CLI";"A_MALMAC"
"ALS_CLI";"A_MALMAC"
"ALS_CLI";"A_MALMAC"
"ALS_CLI";"DOMENVIO"
"ALS_CLI";"CLIENTES"
"ALS_CLI";"CLIENTES"
"ALS_CLI";"CLIENTES"
"ALS_CLI";"A_MALMAC"
"A_LTOMCO";"A_MZONAL"
"A_LTOMCO";"A_MALMAC"
"A_MALIMP";"A_MALMAC"
"A_MALIMP";"A_MTIPLI"
"A_MALMAC";"F_MATRIC"
"A_MALMAC";"F_REGSAN"
"A_MALMAC";"F_REGSAN"
"A_MALMAC";"PROVEED"
"A_MALMAC";"CARASIEN"
"A_MALMAC";"A_MSITST"
"A_MALMAC";"A_MSITST"
"A_MALMAC";"L_MORGCA"
"A_MALMAC";"F_MTIPED"
"A_MALMAC";"A_MORCME"
"A_MALMAC";"A_MORCME"
"A_MALMAC";"CONCEPTO"
"A_MALMAC";"DIARIOS"
"A_MALMAC";"A_MARTSU"
"A_MALMAC";"F_TIALM"
"A_MALMAC";"A_MARTIC"
"A_MALMAC";"USUARIOS2"
"A_MALMAC";"A_MALMAC"
"A_MALMAC";"A_MALMAC"
"A_MALMAC";"CLIENTES"
"A_MALMAC";"C_MORCMP"
"A_MALMAC";"C_MORCMP"
"A_MALMAC";"C_MORCMP"
"A_MALMAC";"PROVEED"
"A_MALMAC";"A_MZONAL"
"A_MALMAC";"A_MZONAL"
"A_MALMAC";"A_MZONAL"
"A_MALMAC";"A_MSITST"
"A_MALMAC";"A_MSITST"
"A_MALMAC";"C_TIPPED"
"A_MALMAC";"C_TIPPED"
"A_MALMAC";"C_PUTOP"
"A_MALMAC";"ESTAPROV"
"A_MALMAC";"ESTAPROV"
"A_MALMAC";"A_MTIPAL"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAC";"A_MCODMO"
"A_MALMAR";"A_MALMAC"
"A_MALMAR";"A_MPUSER"
"A_MALMAR";"A_MTIPFA"
"A_MALMAR";"A_MZONAL"
"A_MALMAR";"A_MARTIC"
"A_MALMAR";"A_MARTIC"
"A_MALMAR";"A_MALMAC"
"A_MALMAR";"A_MALMAC"
"A_MALMAR";"A_MARTIC"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSCODB"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MARTIC"
"A_MAL_PA";"A_MARTIC"
"A_MAL_PA";"A_MALMAC"
"A_MAL_PA";"A_MALMAC"
"A_MAL_PA";"A_MALMAC"
"A_MAL_PA";"A_MALMAC"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"A_MUNIDA"
"A_MAL_PA";"FORMVAL"
"A_MAL_PA";"FORMVAL"
"A_MAL_PA";"CLIENTES"
"A_MAL_PA";"C_MCONGI"
"A_MAL_PA";"C_MPROGI"
"A_MAL_PA";"A_MCOESA"
"A_MAL_PA";"A_MCOESA"
"A_MAL_PA";"A_MCOESA"
"A_MAL_PA";"PROVEED"
"A_MAL_PA";"A_MZONAL"
"A_MAL_PA";"A_MZONAL"
"A_MAL_PA";"A_MZONAL"
"A_MAL_PA";"A_MTIPAL"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"A_MCODMO"
"A_MAL_PA";"F_TIALM"
"A_MAL_PA";"TIPOPERI"
"A_MAL_PA";"TIPOPERI"
"A_MAL_PA";"A_MORCME"
"A_MAL_PA";"REPARUTA"
"A_MAL_PA";"A_MPRESE"
"A_MAL_PA";"A_MPRESE"
"A_MAL_PA";"A_MPRESE"
"A_MAL_PA";"A_MPRESE"
"A_MAL_PA";"A_MPRESE"
"A_MAL_PA";"TIPOSPRO"
"A_MAL_PA";"CONTADOR"
"A_MAL_PA";"CONTADOR"
"A_MAL_PA";"CONTADOR"
"A_MAL_PA";"A_MSITST"
"A_MAL_PA";"A_MSITST"
"A_MALRUT";"FORMAPA"
"A_MALRUT";"PROVEED"
"A_MAPIPR";"P_MTRABA"
"A_MAPIPR";"A_MALMAC"
"A_MAPIPR";"P_MTRABA"
"A_MAPIPR";"P_MTRABA"
"A_MARDEP";"A_MARTIC"
"A_MARDEP";"A_MARTIC"
"A_MARDEP";"A_MARTIC"
"A_MARSUS";"A_MARTIC"
"A_MARSUS";"A_MARTIC"
"A_MARSUS";"A_MARTIC"
"A_MARTAL";"A_MARTIC"
"A_MARTAL";"A_MPUSER"
"A_MARTAL";"A_MALMAC"
"A_MARTAL";"A_MALMAC"
"A_MARTAL";"A_MALMAC"
"A_MARTAL";"A_MTIPFA"
"A_MARTAU";"A_MARTIC"
"A_MARTAU";"A_MARTIC"
"A_MARTAU";"A_MIDIOM"
"A_MARTAU";"A_MIDIOM"
"A_MARTAU";"A_MARTIC"
"A_MARTEN";"A_MARTIC"
"A_MARTEN";"A_MARTIC"
"A_MARTEN";"A_MPRESE"
"A_MARTEN";"A_MARTIC"
"A_MARTEQ";"A_MARTIC"
"A_MARTEQ";"A_MARTIC"
"A_MARTEQ";"A_MARTIC"
"A_MARTEQ";"A_MARTIC"
"A_MARTEQ";"P_MPLANP"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"PRC_GDESCOM"
"A_MARTIC";"A_MUNIDA"
"A_MARTIC";"A_MUNIDA"
"A_MARTIC";"FORMVAL"
"A_MARTIC";"A_MTIPUB"
"A_MARTIC";"CLIENTES"
"A_MARTIC";"F_CARENTR"
"A_MARTIC";"PARTARAN"
"A_MARTIC";"A_MALMAC"
"A_MARTIC";"A_MALMAC"
"A_MARTIC";"C_MPLAGI"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"TIPIMART"
"A_MARTIC";"ESTAPROV"
"A_MARTIC";"CO_RECET"
"A_MARTIC";"P_MPLANP"
"A_MARTIC";"A_MARTIC"
"A_MARTIC";"A_MARTIC"
"A_MARTIC";"A_MARTIC"
"A_MARTIC";"REPARUTA"
"A_MARTIC";"CENCOSTE"
"A_MARTIC";"CARASIEN"
"A_MARTIC";"A_MSITST"
"A_MARTIC";"A_MPRESE"
"A_MARTIC";"A_MSEGME"
"A_MARTIC";"A_MSEGME"
"A_MARTIC";"A_MSEGME"
"A_MARTIC";"A_MSEGME"
"A_MARTIC";"A_MSEGME"
"A_MARTIC";"A_MSCODB"
"A_MARTIC";"PROVEED"
"A_MARTIC";"REFCATAS"
"A_MARTIC";"A_TIPPAL"
"A_MARTIC";"A_MTITPE"
"A_MARTIC";"A_MTITPE"
"A_MARTIC";"A_MTITPE"
"A_MARTIC";"A_MARTIC"
"A_MARTIC";"A_MARTIC"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MCOESA"
"A_MARTIC";"A_MTIPCA"
"A_MARTIC";"A_RECIPI"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"CUENTAS"
"A_MARTIC";"CUENTAS"
"A_MARTID";"A_MARTIC"
"A_MARTID";"A_MIDIOM"
"A_MARTID";"A_MIDIOM"
"A_MARTID";"A_MIDIOM"
"A_MARTID";"A_MIDIOM"
"A_MARTID";"A_MARTIC"
"A_MARTID";"A_MARTIC"
"A_MARTID";"A_MARTIC"
"A_MARTSU";"A_MARTSU"
"A_MARTSU";"A_MARTIC"
"A_MARTUB";"A_MALMAC"
"A_MARTUB";"A_MZONAL"
"A_MARTUB";"A_MTIPUB"
"A_MARVA";"A_MARTIC"
"A_MARVA";"DIVISAS"
"A_MARVA";"A_MARTIC"
"A_MARVA";"A_MALMAC"
"A_MARVA";"A_MALMAC"
"A_MARVA";"A_MALMAC"
"A_MARVA";"A_MARTIC"
"A_MAVTRA";"A_MZONAL"
"A_MAVTRA";"A_MZONAL"
"A_MAVTRA";"A_MSITST"
"A_MAVTRA";"A_MSITST"
"A_MAVTRA";"A_MCODMO"
"A_MAVTRA";"A_MALMAC"
"A_MAVTRA";"A_MPRESE"
"A_MAVTRA";"PROVEED"
"A_MAVTRA";"A_MARTIC"
"A_MAVTRA";"A_MALMAC"
"A_MAVTRA";"CARASIEN"
"A_MCADLO";"FORMVAL"
"A_MCADLO";"A_MTIPCA"
"A_MCADLO";"A_MTIPCA"
"A_MCADLO";"A_MTIPCA"
"A_MCADLO";"A_MARTIC"
"A_MCADLO";"A_MPRESE"
"A_MCADLO";"A_MPRESE"
"A_MCADLO";"A_MPRESE"
"A_MCADLO";"A_MPRESE"
"A_MCADLO";"A_MPRESE"
"A_MCAMCU";"CUENTAS"
"A_MCAMVA";"A_MCODMO"
"A_MCAMVA";"A_MALMAC"
"A_MCAMVA";"A_MARTIC"
"A_MCAMVA";"A_MARTIC"
"A_MCAMVA";"A_MARTIC"
"A_MCAMVA";"CARASIEN"
"A_MCAMVA";"DIVISAS"
"A_MCAMVA";"DIVISAS"
"A_MCERTAR";"MGRUPCEN"
"A_MCERTAR";"TICARABO"
"A_MCERTAR";"PROVEED"
"A_MCODBA";"PROVEED"
"A_MCODBA";"A_MSCODB"
"A_MCODBA";"A_MARTIC"
"A_MCODBA";"A_MTIPCA"
"A_MCODMO";"ASIENPRE"
"A_MCODMO";"A_MALMAC"
"A_MCODMO";"A_MALMAC"
"A_MCODMO";"CLIENTES"
"A_MCODMO";"CLIENTES"
"A_MCODMO";"AGENTES"
"A_MCODMO";"PROVEED"
"A_MCODMO";"ASIENPRE"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MSITST"
"A_MCODMO";"A_MSITST"
"A_MCODMO";"A_MSITST"
"A_MCODMO";"A_MZONAL"
"A_MCODMO";"A_MZONAL"
"A_MCODMO";"A_MTIPMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"USUARIOS2"
"A_MCODMO";"CENCOSTE"
"A_MCODMO";"CARASIEN"
"A_MCODMO";"CARASIEN"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCODMO";"A_MCODMO"
"A_MCOESA";"TIPIMART"
"A_MCOESA";"A_MPRESE"
"A_MCOESA";"A_MIDIOM"
"A_MCOESA";"A_MARTIC"
"A_MCOESA";"CONTADOR"
"A_MCOESA";"A_MCOESA"
"A_MCONJE";"A_MARTIC"
"A_MCONJE";"A_MARTIC"
"A_MCONJE";"A_MARTIC"
"A_MCONTSOL";"A_MALMAC"
"A_MCONTSOL";"A_MALMAC"
